id,type,category,subcategory,tags,file,class
1081,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'cyan', 'lamps', 'rectangle', 'studios']",data/831d639e-4d80-4e0e-94fc-676562dceb67.jpg,0
3306,"{'id': 2, 'name': 'Textures'}","{'id': 175, 'name': 'cyber', 'type': {'id': 2, 'name': 'Textures'}}",,"['cyber', 'cyberpunk', 'neon', 'pixel', 'sign']",data/149837f1-6915-4d5d-8b18-037e7ea210f5.jpg,0
986,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'lamps', 'studios']",data/58a5ffa0-f88c-4e76-90fe-2bd16c00d57a.jpg,0
1104,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'orange', 'round', 'studios', 'warm']",data/741f3108-27f9-4c80-ba78-d0e68bdec044.jpg,0
151,"{'id': 12, 'name': 'Creative Concepts'}","{'id': 110, 'name': 'Presentations', 'type': {'id': 12, 'name': 'Creative Concepts'}}",,"['government', 'hud', 'n3', 'sochi']",data/0880088e-6889-4564-b2af-edb7bc976823.jpg,0
2390,"{'id': 19, 'name': 'VJ Loops'}","{'id': 121, 'name': 'Light', 'type': {'id': 19, 'name': 'VJ Loops'}}",,['lightning'],data/12f286f4-b177-4ea5-8183-2750ad9c943d.png,0
1137,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 148, 'name': 'Softbox', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['round', 'softbox', 'studios', 'warm']",data/1389f93e-b5c0-4bf7-85d4-6017f117440b.jpg,0
626,"{'id': 3, 'name': 'HDRI'}","{'id': 31, 'name': 'Sky', 'type': {'id': 3, 'name': 'HDRI'}}",,"['clouds', 'low_contrast', 'natural_light', 'outdoor', 'partly_cloudy', 'skies', 'sunrise/sunset']",data/9f8fdcad-1be8-48bc-8015-357304501af1.png,0
2827,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 98, 'name': 'Home', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['cactus', 'decor', 'desert', 'flowers', 'plants', 'pot']",data/100a671a-c050-4e03-8fb2-47d4e41f34a1.png,1
556,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['cirrus_cloud', 'clouds', 'medium_contrast', 'morning/afternoon', 'natural_light', 'nature', 'outdoor', 'skies', 'sun']",data/ebc10e0d-59af-4fde-8153-cf43231edb6a.png,0
3045,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['forest', 'leaf', 'outdoor', 'plants', 'tree', 'tropic']",data/cb7758c0-60c9-4a8b-b443-5783e0d46538.png,1
423,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['compact_car', 'c-segment', 'hatchback', 'peugeot', 'small_family_car']",data/55358400-a821-49de-9c16-1f36473f565e.png,2
1564,"{'id': 4, 'name': 'Footages'}","{'id': 39, 'name': 'Sparks', 'type': {'id': 4, 'name': 'Footages'}}",,"['bullet', 'explosion', 'gun', 'hit', 'hole', 'petard', 'shot', 'sparks']",data/dc3c4366-852b-48eb-9b4e-0f407c949509.png,0
2888,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 93, 'name': 'Grass', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['cereal', 'crops', 'grass', 'leaf', 'meadow', 'nature', 'plants', 'wheel']",data/af188722-46c5-435f-85e8-9585bf545fbb.png,1
1159,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 148, 'name': 'Softbox', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['rectangle', 'red', 'softbox', 'studios']",data/00fb9762-663d-4051-bc02-3d1e559a7a75.jpg,0
251,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['chevrolet', 'hardtop', 'muscle_car', 'sportcar']",data/fac899f3-ca18-4714-a1f3-228c39bd76b2.png,2
3033,"{'id': 4, 'name': 'Footages'}","{'id': 171, 'name': 'People', 'type': {'id': 4, 'name': 'Footages'}}",,"['family', 'people', 'picnic']",data/f354b0a5-dec4-4c46-8529-a413135f40ec.jpg,0
1327,"{'id': 11, 'name': 'Setups'}","{'id': 84, 'name': 'Mapping', 'type': {'id': 11, 'name': 'Setups'}}",,"['2016', 'circle_of_light', 'mapping', 'msu', 'круг_света']",data/d6379567-134f-4944-b541-258963179466.png,0
2259,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 171, 'name': 'Sculpture', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['beethoven', 'bust', 'composer', 'german', 'musician', 'sculpture', 'statue']",data/6cb2a2db-c87d-416a-82b3-54802bbff916.png,0
2373,"{'id': 19, 'name': 'VJ Loops'}","{'id': 119, 'name': 'Abstract', 'type': {'id': 19, 'name': 'VJ Loops'}}","{'id': 176, 'name': 'Other', 'category': {'id': 119, 'name': 'Abstract', 'type': {'id': 19, 'name': 'VJ Loops'}}}","['explosion', 'fire', 'fireworks', 'flame', 'green', 'space', 'stars', 'supernova']",data/48f9a57c-4a2c-4b82-b2cc-7db963c66266.png,0
1356,"{'id': 11, 'name': 'Setups'}","{'id': 84, 'name': 'Mapping', 'type': {'id': 11, 'name': 'Setups'}}",,"['2011', 'mapping']",data/ac8591b7-6f45-4b37-87f6-f8166d6d0fab.png,0
2222,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['architecture', 'buildings', 'historic', 'kitbash', 'london', 'neo-classical', 'paris', 'rome']",data/217a1bb8-754f-4e6b-8994-3e5affac0d69.png,0
1017,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'lamps', 'studios']",data/c46eddc8-906c-48da-8f84-16899615782b.jpg,0
3380,"{'id': 1, 'name': '3D Models'}","{'id': 6, 'name': 'Industrial', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 163, 'name': 'Tools', 'category': {'id': 6, 'name': 'Industrial', 'type': {'id': 1, 'name': '3D Models'}}}","['market', 'shop', 'shopcart', 'store', 'supermarket']",data/1a407c0f-c9cb-409f-a3d7-1938eb46dc0a.png,0
2816,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['city', 'decor', 'grass', 'interior', 'nature', 'plant', 'street', 'tree', 'urban']",data/4aeb0501-48d6-4b7c-8a5c-dac8e61ce3cc.png,1
1791,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['blust', 'debris', 'dust', 'explosion', 'hit', 'shot', 'smoke', 'sparks']",data/4888ea4d-90b4-4389-8a97-75b670340112.jpg,0
506,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['hatchback', 'lada', 'uaz']",data/5e5e1ae6-e3d0-4b28-aa4a-20e213c675dd.png,2
3309,"{'id': 2, 'name': 'Textures'}","{'id': 175, 'name': 'cyber', 'type': {'id': 2, 'name': 'Textures'}}",,"['cyber', 'cyberpunk', 'neon', 'pixel', 'sign']",data/c3de1477-d7a2-4440-96d1-bcb8194fb762.jpg,0
2218,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['buildings', 'cranes', 'factories', 'industrial', 'kitbash', 'port', 'railways', 'ship', 'storage', 'warehouse', 'windows']",data/d57b165f-cf47-4a5b-b361-4294c1bff9bc.png,0
2185,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['cables', 'computers', 'electric', 'kitbash', 'machine', 'mech', 'robotics', 'sci-fi', 'technology']",data/956caeb6-a1b6-4ae2-a848-97abf55936f1.png,0
1389,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 38, 'name': 'Arabs', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['arabian', 'muslim', 'paranja', 'scan', 'sitting', 'woman']",data/88e80c83-70b0-43b0-927d-ba00d6f5955c.png,0
1320,"{'id': 11, 'name': 'Setups'}","{'id': 82, 'name': 'Stages', 'type': {'id': 11, 'name': 'Setups'}}",,"['2017', 'lighting_design', 'new_york', 'presentation', 'samsung', 'stages', 'unpacked']",data/89dd5ec3-ec4d-43b0-b4d0-574c6b30e8b7.png,0
1567,"{'id': 4, 'name': 'Footages'}","{'id': 114, 'name': 'Explosions', 'type': {'id': 4, 'name': 'Footages'}}",,"['explosion', 'gap', 'hit', 'parts', 'sparks']",data/2f37da55-5b9f-4391-9a4f-4bfaa8843d59.jpg,0
2632,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['historic', 'kremlin', 'moscow', 'museum', 'red_square', 'russia']",data/38b2ca5f-9795-47c8-b59e-80fd3501a94c.png,0
3142,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 170, 'name': 'Decor', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['christmas', 'decoration', 'holiday', 'interior_design', 'new_year', 'tree']",data/97d2e09e-eec6-488b-a532-9b392d0da4f2.png,0
369,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['luxury', 'mercedes_benz', 'retro', 'roadster']",data/ecb24853-0de9-4139-8038-ee81b4e77c8f.png,2
806,"{'id': 3, 'name': 'HDRI'}","{'id': 34, 'name': 'Other', 'type': {'id': 3, 'name': 'HDRI'}}",,"['city_lights', 'cold', 'medium_contrast', 'stars', 'water']",data/6efc4246-c40a-4373-b57b-479965a2c366.png,0
2269,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 170, 'name': 'Decor', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['architecture', 'cornice', 'decor', 'furniture', 'interior_design', 'molding']",data/13dae991-55ed-4906-8d97-29cc5e975430.png,0
2856,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 185, 'name': 'Shopping mall', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['city', 'cosmetics', 'interior', 'shop', 'stands']",data/acb71db5-17bc-4509-9692-9324a3a1c9a9.png,0
1173,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'round', 'studios', 'warm']",data/70efb0fb-43fa-466f-a122-3bea757fe674.jpg,0
3139,"{'id': 19, 'name': 'VJ Loops'}","{'id': 159, 'name': 'Signs & Symbols', 'type': {'id': 19, 'name': 'VJ Loops'}}",,['totem'],data/bb52aa8f-6a9e-445b-9a87-938c00364a0a.jpg,0
362,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['j-segment', 'mercedes-benz', 'off-road', 'suv']",data/7f734415-ca8f-4ffe-a334-6e560036e496.png,2
216,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['bmw', 'd-segment', 'sedan']",data/0f3bc2e4-7224-49e1-8dcf-0eed86661476.png,2
2824,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 98, 'name': 'Home', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['dandelion', 'decor', 'flowers', 'plants', 'pot']",data/6b59bc23-34cb-4bed-a100-a488b8add47b.png,1
2447,"{'id': 1, 'name': '3D Models'}","{'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 70, 'name': 'Furniture', 'category': {'id': 7, 'name': 'Interior', 'type': {'id': 1, 'name': '3D Models'}}}","['bin', 'city', 'furniture', 'garbage', 'outdoor', 'recycle', 'rubbish', 'trash', 'urban']",data/f82bd7c2-3e5b-4b3a-bfa4-230d41ab691f.png,0
2655,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['moscow', 'ostozhenka', 'russia', 'street']",data/3212a968-b2ff-4117-8129-2c93c4e31514.png,0
1111,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 148, 'name': 'Softbox', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'cyan', 'round', 'softbox', 'studios']",data/c2f725f0-6ccf-46c6-aa2e-b9f94f4358ff.jpg,0
677,"{'id': 3, 'name': 'HDRI'}","{'id': 28, 'name': 'Studios', 'type': {'id': 3, 'name': 'HDRI'}}",,"['gradients', 'medium_contrast', 'neutral', 'studio', 'yellow']",data/fa34cb56-7b37-4e68-8bdd-ab4deb6b500c.png,0
3190,"{'id': 1, 'name': '3D Models'}","{'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 47, 'name': 'Famous', 'category': {'id': 4, 'name': 'Buildings', 'type': {'id': 1, 'name': '3D Models'}}}","['attraction', 'britain', 'famous', 'london', 'london_eye', 'observation_wheel', 'touristic', 'urban']",data/2dcb1b10-ed93-4859-8310-5df17bcac55c.png,0
1123,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'orange', 'round', 'studios']",data/ef077278-d58f-4446-99c6-f65f05e527b9.jpg,0
1390,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 35, 'name': 'Casual People', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['asian', 'scan', 'sitting', 'woman']",data/be9b2fa4-aef6-4e56-b9a9-920aae199ae5.png,0
2404,"{'id': 19, 'name': 'VJ Loops'}","{'id': 123, 'name': 'Typography', 'type': {'id': 19, 'name': 'VJ Loops'}}",,"['china', 'text', 'typography']",data/b8041223-3d60-4fae-94f1-45646d68e395.png,0
598,"{'id': 3, 'name': 'HDRI'}","{'id': 31, 'name': 'Sky', 'type': {'id': 3, 'name': 'HDRI'}}",,"['clouds', 'cloudy', 'medium_contrast', 'morning/afternoon', 'natural_light', 'overcast', 'skies', 'sunrise/sunset']",data/97622093-f485-4feb-ac64-e237b0664a77.jpg,0
2061,"{'id': 1, 'name': '3D Models'}","{'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 35, 'name': 'Casual People', 'category': {'id': 3, 'name': 'Human', 'type': {'id': 1, 'name': '3D Models'}}}","['body_scan', 'casual', 'guy', 'man', 'sitting', 'standing', 'sunglasses', 'young_man']",data/a209e3ac-d06f-4323-b6e5-9a3fb310e35d.png,0
2661,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['car', 'concept_car', 'flying_car', 'future', 'futuristic', 'hover', 'sci-fi']",data/5cecf19d-2645-4d0e-8ae2-0e5f9809a80e.png,2
1350,"{'id': 11, 'name': 'Setups'}","{'id': 84, 'name': 'Mapping', 'type': {'id': 11, 'name': 'Setups'}}",,"['2017', 'mapping', 'moscow', 'vdnh', 'vdnkh']",data/5b585b47-f431-4342-a8bf-73feacdc42fb.png,0
2226,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['billboards', 'highways', 'interchange', 'kitbash', 'roads', 'traffic_signs']",data/ac1f4606-51c5-4263-934d-cc62980a0f69.jpg,0
1425,"{'id': 5, 'name': 'HUD'}","{'id': 56, 'name': 'Other', 'type': {'id': 5, 'name': 'HUD'}}",,"['data', 'digital', 'hud', 'interface', 'lines', 'pointers', 'road', 'scheme', 'шурешки']",data/ea621aa5-dde3-4f9d-abd4-5060159e2ab9.jpg,0
1481,"{'id': 4, 'name': 'Footages'}","{'id': 37, 'name': 'Smoke', 'type': {'id': 4, 'name': 'Footages'}}",,['smoke'],data/7f1c215e-12aa-4f19-8b40-3034a5cd4015.jpg,0
2899,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 93, 'name': 'Grass', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['field', 'grass', 'nature', 'plant']",data/69327888-42ec-42b5-b3d0-4e9709dea207.png,1
2614,"{'id': 1, 'name': '3D Models'}","{'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 167, 'name': 'Russian', 'category': {'id': 146, 'name': 'Architecture', 'type': {'id': 1, 'name': '3D Models'}}}","['government', 'kremlin', 'moscow', 'red_square', 'russia', 'tower']",data/8c5fe0b9-32e2-4155-b2d7-26e04ad0f14e.png,0
3101,"{'id': 4, 'name': 'Footages'}","{'id': 171, 'name': 'People', 'type': {'id': 4, 'name': 'Footages'}}",,"['girl', 'meadow', 'walk']",data/61f0602e-847d-4976-8d50-d8aab715939a.jpg,0
951,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'gray', 'lamps', 'studios']",data/b713b59f-3583-46bb-ba28-9468b7987341.jpg,0
964,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['cold', 'gray', 'lamps', 'led', 'studios']",data/194d54ba-bf56-4b36-9318-f9e0317dbc17.jpg,0
3320,"{'id': 2, 'name': 'Textures'}","{'id': 175, 'name': 'cyber', 'type': {'id': 2, 'name': 'Textures'}}",,"['cyber', 'cyberpunk', 'neon', 'pixel', 'sign']",data/785618d8-0d94-4238-b155-9fccd70c7d1d.jpg,0
3130,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['branch', 'forests', 'nature', 'old', 'stick', 'stump', 'tree', 'trunk', 'twig', 'wild', 'wood']",data/cdbc6a94-51b5-492d-9179-e7a691b4e26a.png,1
1142,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'round', 'studios', 'warm']",data/09e7102b-a14b-42be-a3cd-5aa419e08d08.jpg,0
3161,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 93, 'name': 'Grass', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['grass', 'meadow', 'nature', 'plants']",data/65e2012a-291c-4c10-9192-f78b6e90479f.png,1
2207,"{'id': 1, 'name': '3D Models'}","{'id': 13, 'name': 'Kitbash', 'type': {'id': 1, 'name': '3D Models'}}",,"['bulgarov', 'cables', 'cyborg', 'kitbash', 'mech', 'parts', 'robotics', 'sci-fi', 'wires']",data/88baca60-9118-491d-adad-e32016d411b1.png,0
593,"{'id': 3, 'name': 'HDRI'}","{'id': 30, 'name': 'Outdoor', 'type': {'id': 3, 'name': 'HDRI'}}",,"['clouds', 'field', 'grass', 'low_contrast', 'morning/afternoon', 'natural_light', 'nature', 'outdoor', 'skies', 'sun']",data/bbc8f54d-18c3-4d16-8aaf-182d36e981f0.png,0
1452,"{'id': 5, 'name': 'HUD'}","{'id': 50, 'name': 'Grids & Dots', 'type': {'id': 5, 'name': 'HUD'}}",,"['data', 'digital', 'dots', 'grid', 'hud', 'infographics', 'interface', 'lines', 'text', 'шурешки']",data/a2c2e26f-5f58-4624-93d9-ef400796cd94.jpg,0
2821,"{'id': 1, 'name': '3D Models'}","{'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 90, 'name': 'Trees', 'category': {'id': 11, 'name': 'Plants', 'type': {'id': 1, 'name': '3D Models'}}}","['decor', 'interior', 'nature', 'plant', 'tree']",data/dd462f27-382d-4a36-8bd3-66668013f19a.png,1
1168,"{'id': 3, 'name': 'HDRI'}","{'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}","{'id': 149, 'name': 'Lamps', 'category': {'id': 112, 'name': 'Light Textures', 'type': {'id': 3, 'name': 'HDRI'}}}","['lamps', 'neutral', 'round', 'studios']",data/010b0c2d-00c9-41bf-a68b-54cddf235957.jpg,0
1341,"{'id': 11, 'name': 'Setups'}","{'id': 83, 'name': 'Installations', 'type': {'id': 11, 'name': 'Setups'}}",,"['2015', 'installations', 'sberbank']",data/f4d91293-a9ab-45f8-a8f9-072c339fdc26.jpg,0
1950,"{'id': 11, 'name': 'Setups'}","{'id': 84, 'name': 'Mapping', 'type': {'id': 11, 'name': 'Setups'}}",,"['2019', 'dlt', 'mapping', 'st. petersburg']",data/0feead65-1fbc-4139-bd4c-5faee4f60d38.png,0
3285,"{'id': 4, 'name': 'Footages'}","{'id': 101, 'name': 'Particles', 'type': {'id': 4, 'name': 'Footages'}}",,"['cloud', 'dust', 'explosion', 'particles', 'smoke']",data/76c20b77-f4e6-4b3c-9e1a-33b50583bbff.jpg,0
402,"{'id': 1, 'name': '3D Models'}","{'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}","{'id': 1, 'name': 'Cars', 'category': {'id': 1, 'name': 'Vehicles', 'type': {'id': 1, 'name': '3D Models'}}}","['compact_car', 'c-segment', 'hatchback', 'nissan', 'small_cars']",data/7bf1e2a8-6728-40c3-9915-d08c7134f791.png,2
